time,side,qty,price
2051.0,buy_passive,1.0,584.52
2052.0,buy_passive,1.0,584.58
2053.0,buy_passive,1.0,584.59
2054.0,buy_passive,1.0,584.59
2055.0,buy_passive,1.0,584.59
2056.0,buy_passive,1.0,584.59
2057.0,buy_passive,1.0,584.59
2058.0,buy_passive,1.0,584.59
2059.0,buy_passive,1.0,584.64
2060.0,buy_passive,1.0,584.64
2061.0,buy_passive,1.0,584.74
2062.0,buy_passive,1.0,584.74
2063.0,buy_passive,1.0,584.77
2064.0,buy_passive,1.0,584.78
2065.0,buy_passive,1.0,584.78
2066.0,buy_passive,1.0,584.82
2067.0,buy_passive,1.0,584.83
2068.0,buy_passive,1.0,584.83
2069.0,buy_passive,1.0,584.83
2070.0,buy_passive,1.0,584.82
2071.0,buy_passive,1.0,584.83
2072.0,buy_passive,1.0,584.66
2073.0,buy_passive,1.0,584.66
2074.0,buy_passive,1.0,584.66
2075.0,buy_passive,1.0,584.71
2076.0,buy_passive,1.0,584.71
2077.0,buy_passive,1.0,584.71
2078.0,buy_passive,1.0,584.71
2079.0,buy_passive,1.0,584.71
2080.0,buy_passive,1.0,584.77
2081.0,buy_passive,1.0,584.66
2082.0,buy_passive,1.0,584.66
2083.0,buy_passive,1.0,584.66
2084.0,buy_passive,1.0,584.66
2085.0,buy_passive,1.0,584.66
2086.0,buy_passive,1.0,584.66
2087.0,buy_passive,1.0,584.6
2088.0,buy_passive,0.25,584.7
2088.0,buy_flip,0.75,584.91
2089.0,buy_passive,1.0,584.6
2090.0,buy_passive,1.0,584.6
2091.0,buy_passive,1.0,584.5
2092.0,buy_passive,1.0,584.52
2093.0,buy_passive,1.0,584.6
2094.0,buy_passive,1.0,584.61
2095.0,buy_passive,1.0,584.61
2096.0,buy_passive,1.0,584.6
2097.0,buy_passive,1.0,584.61
2098.0,buy_passive,1.0,584.47
2099.0,buy_passive,1.0,584.48
2100.0,buy_passive,1.0,584.53
2101.0,buy_passive,1.0,584.49
2102.0,buy_passive,1.0,584.49
2103.0,buy_passive,1.0,584.49
2104.0,buy_passive,1.0,584.49
2105.0,buy_passive,1.0,584.45
2106.0,buy_passive,1.0,584.45
2107.0,buy_passive,1.0,584.5
2108.0,buy_passive,1.0,584.5
2109.0,buy_passive,1.0,584.55
2110.0,buy_passive,1.0,584.55
2111.0,buy_passive,1.0,584.55
2112.0,buy_passive,1.0,584.56
2113.0,buy_passive,1.0,584.57
2114.0,buy_passive,1.0,584.59
2115.0,buy_passive,1.0,584.66
2116.0,buy_passive,1.0,584.66
2117.0,buy_passive,1.0,584.66
2118.0,buy_passive,1.0,584.66
2119.0,buy_passive,1.0,584.66
2120.0,buy_passive,1.0,584.66
2121.0,buy_passive,1.0,584.72
2122.0,buy_passive,1.0,584.72
2123.0,buy_passive,1.0,584.74
2124.0,buy_passive,1.0,584.74
2125.0,buy_passive,1.0,584.74
2126.0,buy_passive,1.0,584.74
2127.0,buy_passive,1.0,584.74
2128.0,buy_passive,1.0,584.74
2129.0,buy_passive,1.0,584.71
2130.0,buy_passive,1.0,584.71
2131.0,buy_passive,1.0,584.71
2132.0,buy_passive,1.0,584.71
2133.0,buy_passive,1.0,584.71
2134.0,buy_passive,1.0,584.71
2135.0,buy_passive,1.0,584.67
2136.0,buy_passive,1.0,584.55
2137.0,buy_passive,1.0,584.55
2138.0,buy_passive,1.0,584.55
2139.0,buy_passive,1.0,584.56
2140.0,buy_passive,1.0,584.57
2141.0,buy_passive,1.0,584.57
2142.0,buy_passive,1.0,584.57
2143.0,buy_passive,1.0,584.58
2144.0,buy_passive,1.0,584.58
2145.0,buy_passive,1.0,584.58
2146.0,buy_passive,1.0,584.58
2147.0,buy_passive,1.0,584.67
2148.0,buy_passive,1.0,584.67
2149.0,buy_passive,1.0,584.67
2150.0,buy_passive,1.0,584.72
2151.0,buy_passive,1.0,584.72
2152.0,buy_passive,1.0,584.72
2153.0,buy_passive,1.0,584.67
2154.0,buy_passive,1.0,584.67
2155.0,buy_passive,1.0,584.67
2156.0,buy_passive,1.0,584.67
2157.0,buy_passive,1.0,584.67
2158.0,buy_passive,1.0,584.67
2159.0,buy_passive,1.0,584.67
2160.0,buy_passive,1.0,584.68
2161.0,buy_passive,1.0,584.68
2162.0,buy_passive,1.0,584.68
2163.0,buy_passive,1.0,584.68
2164.0,buy_passive,1.0,584.68
2165.0,buy_passive,1.0,584.79
2166.0,buy_passive,1.0,584.79
2167.0,buy_passive,1.0,584.79
2168.0,buy_passive,1.0,584.84
2169.0,buy_passive,1.0,584.99
2170.0,buy_passive,1.0,585.14
2171.0,buy_passive,1.0,585.12
2172.0,buy_passive,1.0,585.13
2173.0,buy_passive,1.0,585.13
2174.0,buy_passive,1.0,585.13
2175.0,buy_passive,1.0,585.15
2176.0,buy_passive,1.0,585.2
2177.0,buy_passive,1.0,585.2
2178.0,buy_passive,1.0,585.21
2179.0,buy_passive,1.0,585.24
2180.0,buy_passive,1.0,585.23
2181.0,buy_passive,1.0,585.23
2182.0,buy_passive,1.0,585.23
2183.0,buy_passive,1.0,585.25
2184.0,buy_passive,1.0,585.36
2185.0,buy_passive,1.0,585.38
2186.0,buy_passive,1.0,585.34
2187.0,buy_passive,1.0,585.33
2188.0,buy_passive,1.0,585.33
2189.0,buy_passive,1.0,585.31
2190.0,buy_passive,1.0,585.26
2191.0,buy_passive,1.0,585.26
2192.0,buy_passive,1.0,585.37
2193.0,buy_passive,1.0,585.24
2194.0,buy_passive,1.0,585.23
2195.0,buy_passive,1.0,585.23
2196.0,buy_passive,0.25,585.24
2196.0,buy_flip,0.75,585.41
2197.0,buy_passive,0.25,585.24
2197.0,buy_flip,0.75,585.39
2198.0,buy_passive,0.25,585.24
2198.0,buy_flip,0.75,585.39
2199.0,buy_passive,1.0,585.05
2200.0,buy_passive,1.0,585.06
2201.0,buy_passive,1.0,585.06
2202.0,buy_passive,1.0,585.03
2203.0,buy_passive,1.0,585.07
2204.0,buy_passive,1.0,585.02
2205.0,buy_passive,1.0,585.05
2206.0,buy_passive,1.0,585.02
2207.0,buy_passive,0.25,585.11
2207.0,buy_flip,0.75,585.2
2208.0,buy_passive,0.25,585.11
2208.0,buy_flip,0.75,585.26
2209.0,buy_passive,1.0,585.03
2210.0,buy_passive,1.0,585.14
2211.0,buy_passive,1.0,585.17
2212.0,buy_passive,1.0,585.09
2213.0,buy_passive,1.0,585.06
2214.0,buy_passive,1.0,585.04
2215.0,buy_passive,1.0,585.0
2216.0,buy_passive,1.0,585.03
2217.0,buy_passive,1.0,585.01
2218.0,buy_passive,1.0,585.01
2219.0,buy_passive,1.0,585.03
2220.0,buy_passive,1.0,585.0
2221.0,buy_passive,1.0,585.0
2222.0,buy_passive,1.0,585.04
2223.0,buy_passive,1.0,585.06
2224.0,buy_passive,1.0,585.03
2225.0,buy_passive,1.0,585.06
2226.0,buy_passive,1.0,585.06
2227.0,buy_passive,1.0,585.0
2228.0,buy_passive,1.0,585.0
2229.0,buy_passive,1.0,585.0
2230.0,buy_passive,1.0,585.04
2231.0,buy_passive,1.0,585.19
2232.0,buy_passive,1.0,585.19
2233.0,buy_passive,1.0,584.92
2234.0,buy_passive,1.0,584.96
2235.0,buy_passive,1.0,584.96
2236.0,buy_passive,1.0,584.96
2237.0,buy_passive,1.0,584.96
2238.0,buy_passive,1.0,584.96
2239.0,buy_passive,1.0,584.92
2240.0,buy_passive,1.0,584.92
2241.0,buy_passive,1.0,584.85
2242.0,buy_passive,1.0,584.85
2243.0,buy_passive,1.0,584.85
2244.0,buy_passive,1.0,584.87
2245.0,buy_passive,1.0,584.87
2246.0,buy_passive,1.0,584.87
2247.0,buy_passive,1.0,584.87
2248.0,buy_passive,1.0,584.9
2249.0,buy_passive,1.0,584.9
2250.0,buy_passive,1.0,584.92
2251.0,buy_passive,1.0,584.92
2252.0,buy_passive,1.0,584.92
2253.0,buy_passive,1.0,584.93
2254.0,buy_passive,1.0,584.96
2255.0,buy_passive,1.0,584.96
2256.0,buy_passive,1.0,584.96
2257.0,buy_passive,1.0,584.94
2258.0,buy_passive,1.0,585.03
2259.0,buy_passive,1.0,585.02
2260.0,buy_passive,1.0,585.02
2261.0,buy_passive,1.0,584.83
2262.0,buy_passive,1.0,584.83
2263.0,buy_passive,1.0,584.97
2264.0,buy_passive,1.0,584.97
2265.0,buy_passive,1.0,584.97
2266.0,buy_passive,1.0,584.83
2267.0,buy_passive,1.0,584.83
2268.0,buy_passive,1.0,584.83
2269.0,buy_passive,1.0,584.81
2270.0,buy_passive,1.0,584.81
2271.0,buy_passive,1.0,584.81
2272.0,buy_passive,1.0,584.81
2273.0,buy_passive,1.0,584.99
2274.0,buy_passive,1.0,584.99
2275.0,buy_passive,1.0,584.82
2276.0,buy_passive,1.0,584.82
2277.0,buy_passive,1.0,584.82
2278.0,buy_passive,1.0,584.82
2279.0,buy_passive,1.0,584.82
2280.0,buy_passive,1.0,584.82
2281.0,buy_passive,1.0,584.82
2282.0,buy_passive,1.0,584.8
2283.0,buy_passive,1.0,584.8
2284.0,buy_passive,1.0,584.82
2285.0,buy_passive,1.0,584.8
2286.0,buy_passive,1.0,584.8
2287.0,buy_passive,1.0,584.82
2288.0,buy_passive,1.0,584.82
2289.0,buy_passive,1.0,584.53
2290.0,buy_passive,1.0,584.53
2291.0,buy_passive,1.0,584.53
2292.0,buy_passive,1.0,584.53
2293.0,buy_passive,1.0,584.53
2294.0,buy_passive,1.0,584.53
2295.0,buy_passive,1.0,584.53
2296.0,buy_passive,1.0,584.53
2297.0,buy_passive,1.0,584.53
2298.0,buy_passive,1.0,584.53
2299.0,buy_passive,1.0,584.53
2300.0,buy_passive,1.0,584.53
2301.0,buy_passive,1.0,584.53
2302.0,buy_passive,1.0,584.53
2303.0,buy_passive,1.0,584.53
2304.0,buy_passive,1.0,584.56
2305.0,buy_passive,1.0,584.77
2306.0,buy_passive,1.0,584.77
2307.0,buy_passive,1.0,584.77
2308.0,buy_passive,1.0,584.77
2309.0,buy_passive,1.0,584.77
2310.0,buy_passive,1.0,584.77
2311.0,buy_passive,1.0,584.82
2312.0,buy_passive,1.0,584.82
2313.0,buy_passive,1.0,584.82
2314.0,buy_passive,1.0,584.82
2315.0,buy_passive,1.0,584.82
2316.0,buy_passive,1.0,584.83
2317.0,buy_passive,1.0,584.83
2318.0,buy_passive,1.0,584.83
2319.0,buy_passive,1.0,584.83
2320.0,buy_passive,1.0,584.86
2321.0,buy_passive,1.0,584.86
2322.0,buy_passive,1.0,584.87
2323.0,buy_passive,1.0,584.88
2324.0,buy_passive,1.0,584.89
2325.0,buy_passive,1.0,584.89
2326.0,buy_passive,1.0,584.89
2327.0,buy_passive,1.0,584.89
2328.0,buy_passive,1.0,584.9
2329.0,buy_passive,1.0,584.91
2330.0,buy_passive,1.0,584.91
2331.0,buy_passive,1.0,584.92
2332.0,buy_passive,1.0,584.95
2333.0,buy_passive,1.0,584.95
2334.0,buy_passive,1.0,584.97
2335.0,buy_passive,1.0,584.98
2336.0,buy_passive,1.0,584.98
2337.0,buy_passive,1.0,584.98
2338.0,buy_passive,1.0,584.98
2339.0,buy_passive,1.0,585.05
2340.0,buy_passive,1.0,585.05
2341.0,buy_passive,1.0,585.05
2342.0,buy_passive,1.0,585.05
2343.0,buy_passive,1.0,585.05
2344.0,buy_passive,1.0,584.99
2345.0,buy_passive,1.0,584.95
2346.0,buy_passive,1.0,584.95
2347.0,buy_passive,1.0,584.95
2348.0,buy_passive,1.0,584.95
2349.0,buy_passive,1.0,584.95
2350.0,buy_passive,1.0,584.95
2351.0,buy_passive,1.0,584.95
2352.0,buy_passive,1.0,584.95
2353.0,buy_passive,1.0,584.95
2354.0,buy_passive,1.0,585.0
2355.0,buy_passive,1.0,585.07
2356.0,buy_passive,1.0,585.07
2357.0,buy_passive,1.0,585.08
2358.0,buy_passive,1.0,585.08
2359.0,buy_passive,1.0,585.08
2360.0,buy_passive,1.0,585.08
2361.0,buy_passive,1.0,585.1
2362.0,buy_passive,1.0,585.1
2363.0,buy_passive,1.0,585.11
2364.0,buy_passive,1.0,585.11
2365.0,buy_passive,1.0,585.12
2366.0,buy_passive,1.0,585.12
2367.0,buy_passive,1.0,585.12
2368.0,buy_passive,1.0,585.18
2369.0,buy_passive,1.0,585.3
2370.0,buy_passive,1.0,585.39
2371.0,buy_passive,1.0,585.32
2372.0,buy_passive,1.0,585.31
2373.0,buy_passive,1.0,585.31
2374.0,buy_passive,1.0,585.33
2375.0,buy_passive,1.0,585.33
2376.0,buy_passive,1.0,585.38
2377.0,buy_passive,0.25,585.47
2377.0,buy_flip,0.75,585.63
2378.0,buy_passive,1.0,585.53
2379.0,buy_passive,1.0,585.55
2380.0,buy_passive,1.0,585.62
2381.0,buy_passive,1.0,585.62
2382.0,buy_passive,1.0,585.55
2383.0,buy_passive,0.25,585.56
2383.0,buy_flip,0.75,585.73
2384.0,buy_passive,0.25,585.56
2384.0,buy_flip,0.75,585.73
2385.0,buy_passive,1.0,585.62
2386.0,buy_passive,1.0,585.62
2387.0,buy_passive,1.0,585.71
2388.0,buy_passive,1.0,585.68
2389.0,buy_passive,1.0,585.64
2390.0,buy_passive,1.0,585.77
2391.0,buy_passive,1.0,585.91
2392.0,buy_passive,1.0,585.88
2393.0,buy_passive,1.0,585.76
2394.0,buy_passive,1.0,585.76
2395.0,buy_passive,1.0,585.71
2396.0,buy_passive,1.0,585.63
2397.0,buy_passive,1.0,585.63
2398.0,buy_passive,1.0,585.64
2399.0,buy_passive,1.0,585.64
2400.0,buy_passive,1.0,585.67
2401.0,buy_passive,1.0,585.67
2402.0,buy_passive,1.0,585.64
2403.0,buy_passive,1.0,585.64
2404.0,buy_passive,1.0,585.73
2405.0,buy_passive,1.0,585.73
2406.0,buy_passive,1.0,585.73
2407.0,buy_passive,1.0,585.73
2408.0,buy_passive,1.0,585.73
2409.0,buy_passive,1.0,585.49
2410.0,buy_passive,1.0,585.49
2411.0,buy_passive,1.0,585.67
2412.0,buy_passive,1.0,585.69
2413.0,buy_passive,1.0,585.67
2414.0,buy_passive,1.0,585.67
2415.0,buy_passive,1.0,585.67
2416.0,buy_passive,1.0,585.67
2417.0,buy_passive,1.0,585.67
2418.0,buy_passive,1.0,585.67
2419.0,buy_passive,1.0,585.75
2420.0,buy_passive,1.0,585.79
2421.0,buy_passive,1.0,585.75
2422.0,buy_passive,1.0,585.75
2423.0,buy_passive,1.0,585.75
2424.0,buy_passive,0.25,585.76
2424.0,buy_flip,0.75,585.92
2425.0,buy_passive,1.0,585.76
2426.0,buy_passive,1.0,585.76
2427.0,buy_passive,1.0,585.85
2428.0,buy_passive,1.0,585.85
2429.0,buy_passive,1.0,585.85
2430.0,buy_passive,1.0,585.85
2431.0,buy_passive,1.0,585.85
2432.0,buy_passive,1.0,585.99
2433.0,buy_passive,1.0,585.99
2434.0,buy_passive,1.0,586.01
2435.0,buy_passive,1.0,586.01
2436.0,buy_passive,1.0,585.99
2437.0,buy_passive,1.0,585.99
2438.0,buy_passive,1.0,585.99
2439.0,buy_passive,1.0,586.01
2440.0,buy_passive,1.0,585.99
2441.0,buy_passive,1.0,585.99
2442.0,buy_passive,1.0,585.99
2443.0,buy_passive,1.0,585.99
2444.0,buy_passive,1.0,585.99
2445.0,buy_passive,1.0,585.99
2446.0,buy_passive,1.0,586.05
2447.0,buy_passive,1.0,586.09
2448.0,buy_passive,1.0,586.05
2449.0,buy_passive,1.0,586.05
2450.0,buy_passive,1.0,586.12
2451.0,buy_passive,1.0,586.12
2452.0,buy_passive,1.0,586.12
2453.0,buy_passive,1.0,586.12
2454.0,buy_passive,1.0,586.05
2455.0,buy_passive,1.0,586.05
2456.0,buy_passive,1.0,586.05
2457.0,buy_passive,1.0,585.85
2458.0,buy_passive,1.0,585.85
2459.0,buy_passive,1.0,585.84
2460.0,buy_passive,1.0,585.84
2461.0,buy_passive,1.0,585.84
2462.0,buy_passive,1.0,586.0
2463.0,buy_passive,1.0,586.0
2464.0,buy_passive,1.0,586.0
2465.0,buy_passive,1.0,586.0
2466.0,buy_passive,1.0,586.0
2467.0,buy_passive,1.0,586.05
2468.0,buy_passive,1.0,586.05
2469.0,buy_passive,1.0,586.05
2470.0,buy_passive,1.0,586.05
2471.0,buy_passive,1.0,586.05
2472.0,buy_passive,1.0,586.05
2473.0,buy_passive,1.0,586.05
2474.0,buy_passive,1.0,586.0
2475.0,buy_passive,1.0,585.78
2476.0,buy_passive,1.0,585.76
2477.0,buy_passive,1.0,585.77
2478.0,buy_passive,1.0,585.79
2479.0,buy_passive,1.0,585.76
2480.0,buy_passive,1.0,585.75
2481.0,buy_passive,1.0,585.85
2482.0,buy_passive,1.0,585.85
2483.0,buy_passive,1.0,585.85
2484.0,buy_passive,1.0,585.85
2485.0,buy_passive,1.0,585.85
2486.0,buy_passive,1.0,585.85
2487.0,buy_passive,1.0,585.85
2488.0,buy_passive,1.0,585.75
2489.0,buy_passive,1.0,585.75
2490.0,buy_passive,1.0,585.75
2491.0,buy_passive,1.0,585.75
2492.0,buy_passive,1.0,585.75
2493.0,buy_passive,1.0,585.75
2494.0,buy_passive,1.0,585.75
2495.0,buy_passive,1.0,585.61
2496.0,buy_passive,1.0,585.64
2497.0,buy_passive,1.0,585.64
2498.0,buy_passive,1.0,585.64
2499.0,buy_passive,1.0,585.64
2500.0,buy_passive,1.0,585.57
2501.0,buy_passive,1.0,585.57
2502.0,buy_passive,1.0,585.57
2503.0,buy_passive,1.0,585.59
2504.0,buy_passive,1.0,585.57
2505.0,buy_passive,1.0,585.57
2506.0,buy_passive,1.0,585.57
2507.0,buy_passive,0.25,585.69
2507.0,buy_flip,0.75,585.8
2508.0,buy_passive,0.25,585.69
2508.0,buy_flip,0.75,585.9
2509.0,buy_passive,0.25,585.69
2509.0,buy_flip,0.75,585.91
2510.0,buy_passive,0.25,585.69
2510.0,buy_flip,0.75,585.91
2511.0,buy_passive,1.0,585.71
2512.0,buy_passive,0.25,585.69
2512.0,buy_flip,0.75,585.81
2513.0,buy_passive,0.25,585.74
2513.0,buy_flip,0.75,585.91
2514.0,buy_passive,0.25,585.74
2514.0,buy_flip,0.75,585.88
2515.0,buy_passive,0.25,585.74
2515.0,buy_flip,0.75,585.88
2516.0,buy_passive,0.25,585.69
2516.0,buy_flip,0.75,585.82
2517.0,buy_passive,1.0,585.66
2518.0,buy_passive,1.0,585.67
2519.0,buy_passive,1.0,585.66
2520.0,buy_passive,1.0,585.69
2521.0,buy_passive,1.0,585.68
2522.0,buy_passive,1.0,585.68
2523.0,buy_passive,1.0,585.74
2524.0,buy_passive,1.0,585.74
2525.0,buy_passive,1.0,585.69
2526.0,buy_passive,1.0,585.69
2527.0,buy_passive,1.0,585.69
2528.0,buy_passive,0.25,585.75
2528.0,buy_flip,0.75,585.91
2529.0,buy_passive,0.25,585.75
2529.0,buy_flip,0.75,585.91
2530.0,buy_passive,0.25,585.75
2530.0,buy_flip,0.75,585.9
2531.0,buy_passive,1.0,585.69
2532.0,buy_passive,1.0,585.75
2533.0,buy_passive,1.0,585.75
2534.0,buy_passive,1.0,585.78
2535.0,buy_passive,1.0,585.78
2536.0,buy_passive,1.0,585.78
2537.0,buy_passive,1.0,585.78
2538.0,buy_passive,1.0,585.78
2539.0,buy_passive,1.0,585.78
2540.0,buy_passive,1.0,585.86
2541.0,buy_passive,1.0,585.86
2542.0,buy_passive,1.0,585.86
2543.0,buy_passive,1.0,585.91
2544.0,buy_passive,1.0,585.88
2545.0,buy_passive,1.0,586.02
2546.0,buy_passive,1.0,586.02
2547.0,buy_passive,1.0,586.02
2548.0,buy_passive,1.0,586.02
2549.0,buy_passive,1.0,586.02
2550.0,buy_passive,1.0,586.02
2551.0,buy_passive,1.0,586.02
2552.0,buy_passive,1.0,586.02
2553.0,buy_passive,1.0,586.02
2554.0,buy_passive,1.0,586.02
2555.0,buy_passive,1.0,586.02
2556.0,buy_passive,1.0,586.02
2557.0,buy_passive,1.0,586.02
2558.0,buy_passive,1.0,586.05
2559.0,buy_passive,1.0,586.16
2560.0,buy_passive,1.0,586.2
2561.0,buy_passive,1.0,586.2
2562.0,buy_passive,1.0,586.2
2563.0,buy_passive,1.0,586.2
2564.0,buy_passive,1.0,586.2
2565.0,buy_passive,1.0,586.2
2566.0,buy_passive,1.0,586.15
2567.0,buy_passive,1.0,586.15
2568.0,buy_passive,1.0,586.15
2569.0,buy_passive,1.0,586.1
2570.0,buy_passive,1.0,586.1
2571.0,buy_passive,1.0,585.9
2572.0,buy_passive,1.0,585.9
2573.0,buy_passive,1.0,585.98
2574.0,buy_passive,1.0,585.98
2575.0,buy_passive,1.0,585.98
2576.0,buy_passive,1.0,586.0
2577.0,buy_passive,1.0,586.0
2578.0,buy_passive,1.0,586.0
2579.0,buy_passive,1.0,585.98
2580.0,buy_passive,1.0,585.98
2581.0,buy_passive,1.0,585.95
2582.0,buy_passive,1.0,585.95
2583.0,buy_passive,1.0,585.97
2584.0,buy_passive,1.0,585.95
2585.0,buy_passive,1.0,586.0
2586.0,buy_passive,1.0,586.0
2587.0,buy_passive,1.0,586.0
2588.0,buy_passive,1.0,586.05
2589.0,buy_passive,1.0,586.05
2590.0,buy_passive,1.0,586.05
2591.0,buy_passive,1.0,586.05
2592.0,buy_passive,1.0,586.05
2593.0,buy_passive,1.0,586.05
2594.0,buy_passive,1.0,586.05
2595.0,buy_passive,1.0,586.05
2596.0,buy_passive,1.0,586.05
2597.0,buy_passive,1.0,586.16
2598.0,buy_passive,1.0,586.19
2599.0,buy_passive,1.0,586.19
2600.0,buy_passive,1.0,586.16
2601.0,buy_passive,1.0,585.91
2602.0,buy_passive,1.0,585.91
2603.0,buy_passive,1.0,586.01
2604.0,buy_passive,1.0,586.01
2605.0,buy_passive,1.0,585.88
2606.0,buy_passive,1.0,585.88
2607.0,buy_passive,1.0,585.97
2608.0,buy_passive,1.0,585.88
2609.0,buy_passive,1.0,585.88
2610.0,buy_passive,1.0,585.88
2611.0,buy_passive,1.0,585.89
2612.0,buy_passive,1.0,585.89
2613.0,buy_passive,1.0,585.89
2614.0,buy_passive,1.0,585.89
2615.0,buy_passive,1.0,585.89
2616.0,buy_passive,1.0,585.89
2617.0,buy_passive,1.0,586.01
2618.0,buy_passive,1.0,586.01
2619.0,buy_passive,1.0,586.01
2620.0,buy_passive,1.0,586.01
2621.0,buy_passive,1.0,586.01
2622.0,buy_passive,1.0,586.01
2623.0,buy_passive,1.0,586.01
2624.0,buy_passive,1.0,586.01
2625.0,buy_passive,1.0,586.09
2626.0,buy_passive,1.0,586.09
2627.0,buy_passive,1.0,586.02
2628.0,buy_passive,1.0,585.92
2629.0,buy_passive,1.0,585.97
2630.0,buy_passive,1.0,586.03
2631.0,buy_passive,1.0,586.03
2632.0,buy_passive,1.0,586.03
2633.0,buy_passive,1.0,586.03
2634.0,buy_passive,1.0,586.03
2635.0,buy_passive,1.0,586.1
2636.0,buy_passive,1.0,586.11
2637.0,buy_passive,1.0,586.12
2638.0,buy_passive,1.0,586.12
2639.0,buy_passive,1.0,586.36
2640.0,buy_passive,1.0,586.45
2641.0,buy_passive,1.0,586.31
2642.0,buy_passive,1.0,586.35
2643.0,buy_passive,1.0,586.4
2644.0,buy_passive,1.0,586.5
2645.0,buy_passive,1.0,586.53
2646.0,buy_passive,1.0,586.52
2647.0,buy_passive,1.0,586.52
2648.0,buy_passive,1.0,586.61
2649.0,buy_passive,1.0,586.52
2650.0,buy_passive,1.0,586.52
2651.0,buy_passive,1.0,586.34
2652.0,buy_passive,1.0,586.34
2653.0,buy_passive,1.0,586.34
2654.0,buy_passive,1.0,586.32
2655.0,buy_passive,1.0,586.32
2656.0,buy_passive,1.0,586.32
2657.0,buy_passive,1.0,586.27
2658.0,buy_passive,1.0,586.27
2659.0,buy_passive,1.0,586.27
2660.0,buy_passive,1.0,586.27
2661.0,buy_passive,1.0,586.27
2662.0,buy_passive,1.0,586.27
2663.0,buy_passive,1.0,586.27
2664.0,buy_passive,1.0,586.27
2665.0,buy_passive,1.0,586.27
2666.0,buy_passive,1.0,586.27
2667.0,buy_passive,1.0,586.27
2668.0,buy_passive,1.0,586.27
2669.0,buy_passive,1.0,586.27
2670.0,buy_passive,1.0,586.27
2671.0,buy_passive,1.0,586.27
2672.0,buy_passive,1.0,586.27
2673.0,buy_passive,1.0,586.27
2674.0,buy_passive,1.0,586.27
2675.0,buy_passive,1.0,586.27
2676.0,buy_passive,1.0,586.27
2677.0,buy_passive,1.0,586.27
2678.0,buy_passive,1.0,586.27
2679.0,buy_passive,1.0,586.27
2680.0,buy_passive,1.0,586.27
2681.0,buy_passive,1.0,586.27
2682.0,buy_passive,1.0,586.27
2683.0,buy_passive,1.0,586.27
2684.0,buy_passive,1.0,586.25
2685.0,buy_passive,1.0,586.25
2686.0,buy_passive,1.0,586.25
2687.0,buy_passive,1.0,586.25
2688.0,buy_passive,1.0,586.34
2689.0,buy_passive,1.0,586.34
2690.0,buy_passive,1.0,586.34
2691.0,buy_passive,1.0,586.48
2692.0,buy_passive,1.0,586.48
2693.0,buy_passive,1.0,586.3
2694.0,buy_passive,1.0,586.31
2695.0,buy_passive,1.0,586.34
2696.0,buy_passive,1.0,586.34
2697.0,buy_passive,1.0,586.35
2698.0,buy_passive,1.0,586.36
2699.0,buy_passive,1.0,586.36
2700.0,buy_passive,1.0,586.49
2701.0,buy_passive,1.0,586.5
2702.0,buy_passive,1.0,586.52
2703.0,buy_passive,1.0,586.52
2704.0,buy_passive,1.0,586.52
2705.0,buy_passive,1.0,586.52
2706.0,buy_passive,1.0,586.52
2707.0,buy_passive,1.0,586.52
2708.0,buy_passive,1.0,586.52
2709.0,buy_passive,1.0,586.52
2710.0,buy_passive,1.0,586.52
2711.0,buy_passive,1.0,586.52
2712.0,buy_passive,1.0,586.52
2713.0,buy_passive,1.0,586.52
2714.0,buy_passive,1.0,586.32
2715.0,buy_passive,1.0,586.52
2716.0,buy_passive,1.0,586.52
2717.0,buy_passive,1.0,586.32
2718.0,buy_passive,1.0,586.32
2719.0,buy_passive,1.0,586.32
2720.0,buy_passive,1.0,586.32
2721.0,buy_passive,1.0,586.32
2722.0,buy_passive,1.0,586.32
2723.0,buy_passive,1.0,586.32
2724.0,buy_passive,1.0,586.32
2725.0,buy_passive,1.0,586.32
2726.0,buy_passive,1.0,586.32
2727.0,buy_passive,1.0,586.33
2728.0,buy_passive,1.0,586.32
2729.0,buy_passive,1.0,586.32
2730.0,buy_passive,1.0,586.32
2731.0,buy_passive,1.0,586.32
2732.0,buy_passive,1.0,586.32
2733.0,buy_passive,1.0,586.32
2734.0,buy_passive,1.0,586.32
2735.0,buy_passive,1.0,586.32
2736.0,buy_passive,1.0,586.25
2737.0,buy_passive,1.0,586.07
2738.0,buy_passive,1.0,586.06
2739.0,buy_passive,1.0,586.06
2740.0,buy_passive,1.0,586.06
2741.0,buy_passive,1.0,586.06
2742.0,buy_passive,1.0,586.06
2743.0,buy_passive,1.0,586.1
2744.0,buy_passive,1.0,586.1
2745.0,buy_passive,1.0,586.1
2746.0,buy_passive,1.0,586.17
2747.0,buy_passive,1.0,586.17
2748.0,buy_passive,1.0,586.17
2749.0,buy_passive,1.0,586.17
2750.0,buy_passive,1.0,586.17
2751.0,buy_passive,1.0,586.21
2752.0,buy_passive,1.0,586.09
2753.0,buy_passive,1.0,586.12
2754.0,buy_passive,1.0,586.12
2755.0,buy_passive,1.0,586.12
2756.0,buy_passive,1.0,586.4
2757.0,buy_passive,1.0,586.32
2758.0,buy_passive,1.0,586.32
2759.0,buy_passive,1.0,586.32
2760.0,buy_passive,1.0,586.32
2761.0,buy_passive,1.0,586.34
2762.0,buy_passive,1.0,586.34
2763.0,buy_passive,1.0,586.32
2764.0,buy_passive,1.0,586.32
